FirstPurchaseDate,Frequency,Monetary,Tenure,Variety,PurchaseVelocity,AvgTicketSize,Recency,Churn,Churn_Probability
2010-04-16 09:57:00,3,953.4499999999999,238,55,0.012552301255230125,317.81666666666666,32,0,0.15467327593967095
2009-12-03 07:25:00,7,2740.91,372,84,0.01876675603217158,391.5585714285714,7,0,0.08091480051482791
2010-04-20 09:40:00,1,337.4,234,20,0.00425531914893617,337.4,234,1,0.9883473304000652
2010-07-08 13:31:00,6,2287.32,155,94,0.038461538461538464,381.22,10,0,0.05012295969151064
2010-06-28 13:06:00,1,1230.33,165,72,0.006024096385542169,1230.33,165,1,0.9848368984830654
2009-12-08 13:56:00,2,788.45,367,36,0.005434782608695652,394.225,171,1,0.6826552263063054
2010-04-09 12:12:00,1,728.5000000000001,245,18,0.0040650406504065045,728.5000000000001,245,1,0.9869156772208437
2010-10-22 14:57:00,1,398.52,49,24,0.02,398.52,49,0,0.0102960282198527
2010-06-29 13:05:00,4,444.90000000000003,164,20,0.024242424242424242,111.22500000000001,99,1,0.18961969251636684
2010-01-15 12:06:00,2,181.5,329,2,0.006060606060606061,90.75,148,1,0.802557917582537
2010-10-25 13:04:00,1,266.93,46,16,0.02127659574468085,266.93,46,0,0.0077274687574648586
2010-03-25 17:29:00,6,863.51,260,17,0.022988505747126436,143.91833333333332,9,0,0.07899657483390445
2010-06-23 10:49:00,1,426.47,170,22,0.005847953216374269,426.47,170,1,0.9760911916153175
2010-11-03 13:05:00,2,471.85,37,23,0.05263157894736842,235.925,7,0,0.007158523330674892
2010-03-21 15:49:00,1,381.0,264,7,0.0037735849056603774,381.0,264,1,0.9883801401267637
2010-10-11 12:53:00,2,552.08,60,27,0.03278688524590164,276.04,1,0,0.010162387249209417
2010-10-14 12:27:00,1,1533.89,57,25,0.017241379310344827,1533.89,57,0,0.035067957860846294
2010-06-28 15:57:00,1,219.35,165,15,0.006024096385542169,219.35,165,1,0.9746438511958526
2010-02-01 11:02:00,3,584.25,312,31,0.009584664536741214,194.75,106,1,0.6026949750058914
2010-07-27 09:38:00,1,1071.82,136,50,0.0072992700729927005,1071.82,136,1,0.9726430850863432
2010-05-25 09:34:00,6,1988.84,199,89,0.03,331.4733333333333,78,0,0.06505930235520858
2010-11-11 14:57:00,1,1092.81,29,55,0.03333333333333333,1092.81,29,0,0.010009653494598177
2010-07-27 13:52:00,2,327.02,136,60,0.014598540145985401,163.51,101,1,0.21000443639039099
2010-02-03 09:06:00,4,1434.95,310,44,0.012861736334405145,358.7375,17,0,0.22011060030603338
2010-04-30 10:44:00,4,2878.96,224,58,0.017777777777777778,719.74,71,0,0.09406548165293124
2010-11-21 14:21:00,1,330.35,19,16,0.05,330.35,19,0,0.005915775659439742
2010-09-03 10:24:00,3,422.45,98,26,0.030303030303030304,140.81666666666666,4,0,0.0917327589548293
2010-03-02 14:19:00,2,1266.63,283,52,0.007042253521126761,633.315,201,1,0.46084625687554565
2010-02-01 09:52:00,2,534.99,312,32,0.006389776357827476,267.495,170,1,0.6137910435543847
2010-10-08 12:20:00,2,519.0500000000001,63,23,0.03125,259.52500000000003,14,0,0.009632318885088417
2010-01-15 16:52:00,3,1687.8,329,37,0.00909090909090909,562.6,137,1,0.533065020427586
2010-10-01 08:57:00,2,524.94,70,16,0.028169014084507043,262.47,35,0,0.009714181327443033
2010-09-07 15:20:00,1,540.52,94,19,0.010526315789473684,540.52,94,1,0.9256149200696858
2009-12-05 13:37:00,7,1747.18,370,87,0.018867924528301886,249.59714285714287,33,0,0.08981853038689563
2010-04-07 15:14:00,1,128.08,247,7,0.004032258064516129,128.08,247,1,0.987865619701801
2010-01-29 12:52:00,13,4742.0,315,1,0.04113924050632911,364.7692307692308,30,0,0.05425302492427074
2010-03-08 10:17:00,2,518.63,277,20,0.007194244604316547,259.315,157,1,0.5822851685766789
2009-12-18 10:43:00,6,1481.03,357,53,0.01675977653631285,246.83833333333334,1,0,0.1456413751751171
2010-06-07 15:04:00,1,92.3,186,8,0.0053475935828877,92.3,186,1,0.9750397530408967
2010-09-02 15:58:00,2,236.06,99,13,0.02,118.03,99,1,0.29589311573205485
2009-12-03 12:13:00,41,6043.31,372,138,0.10991957104557641,147.3978048780488,63,0,0.03004561835062916
2009-12-01 14:19:00,11,3972.76,374,173,0.029333333333333333,361.16,25,0,0.03197661915260952
2010-05-19 15:10:00,1,554.31,205,73,0.0048543689320388345,554.31,205,1,0.9802562400499761
2010-04-26 09:59:00,9,2715.35,228,177,0.039301310043668124,301.7055555555555,9,0,0.030262886312977733
2009-12-07 09:18:00,13,4480.31,368,112,0.03523035230352303,344.6392307692308,3,0,0.05063447472377561
2010-02-03 14:51:00,3,1315.2,310,57,0.00964630225080386,438.40000000000003,73,0,0.2780641121012051
2010-07-08 15:38:00,17,3518.33,155,154,0.10897435897435898,206.96058823529413,5,0,0.03197813427745329
2009-12-02 08:15:00,2,799.0,373,13,0.0053475935828877,399.5,40,0,0.6728386866522712
2009-12-13 11:41:00,22,4886.15,362,77,0.06060606060606061,222.09772727272727,18,0,0.040271841050298775
2010-04-25 11:51:00,2,322.64,229,43,0.008695652173913044,161.32,78,0,0.35277254570351535
2010-01-26 16:29:00,1,15.58,318,1,0.003134796238244514,15.58,318,1,0.9871437051059576
2010-11-17 12:44:00,1,765.36,23,34,0.041666666666666664,765.36,23,0,0.006091713596091437
2010-02-02 12:45:00,1,208.0,311,16,0.003205128205128205,208.0,311,1,0.9874715647525147
2010-04-27 13:44:00,4,2039.67,227,80,0.017543859649122806,509.9175,17,0,0.11964945052040138
2010-09-20 12:26:00,1,330.0,81,2,0.012195121951219513,330.0,81,0,0.020148625611944835
2010-08-19 15:13:00,1,148.95,113,30,0.008771929824561403,148.95,113,1,0.9613002186189534
2010-02-05 11:57:00,5,1950.4,308,58,0.016181229773462782,390.08000000000004,63,0,0.11700906487497535
2009-12-11 12:55:00,4,1669.52,364,120,0.010958904109589041,417.38,197,1,0.2768012663841955
2010-11-02 18:16:00,4,612.84,38,65,0.10256410256410256,153.21,8,0,0.00804686779203273
2010-01-25 15:37:00,4,2581.6,319,46,0.0125,645.4,72,0,0.2563880862766106
2010-11-21 12:55:00,1,177.92,19,36,0.05,177.92,19,0,0.0061942229730785016
2010-09-07 12:20:00,1,575.1,94,21,0.010526315789473684,575.1,94,1,0.9299464443900267
2010-01-15 15:22:00,1,55.47,329,16,0.0030303030303030303,55.47,329,1,0.9875957729490353
2010-03-30 11:39:00,1,68.25,255,4,0.00390625,68.25,255,1,0.9858882150976931
2010-08-01 15:20:00,2,1008.32,131,119,0.015151515151515152,504.16,61,0,0.14440570365239805
2010-04-29 13:54:00,5,2271.35,225,23,0.022123893805309734,454.27,15,0,0.11021917885700298
2010-07-19 17:22:00,1,152.45,144,4,0.006896551724137931,152.45,144,1,0.9749466441988557
2010-08-20 12:20:00,2,1755.24,112,93,0.017699115044247787,877.62,14,0,0.1211160156417681
2010-07-25 11:37:00,2,668.23,138,34,0.014388489208633094,334.115,110,1,0.2269267209884005
2009-12-16 16:25:00,6,3876.47,359,260,0.016666666666666666,646.0783333333333,33,0,0.05662536535074332
2010-11-12 10:05:00,3,640.0,28,30,0.10344827586206896,213.33333333333334,9,0,0.007965330118732515
2010-01-27 12:10:00,1,337.66999999999996,317,35,0.0031446540880503146,337.66999999999996,317,1,0.9881208475701917
2010-03-25 14:32:00,3,1676.95,260,85,0.011494252873563218,558.9833333333333,11,0,0.2115191386659539
2010-09-26 10:34:00,1,363.38,75,7,0.013157894736842105,363.38,75,0,0.015226449927616298
2009-12-03 20:03:00,11,3085.52,371,204,0.02956989247311828,280.5018181818182,1,0,0.03669941636378659
2010-01-27 09:50:00,2,1653.3,317,30,0.006289308176100629,826.65,33,0,0.6543367768224522
2010-06-03 12:51:00,2,948.42,190,44,0.010471204188481676,474.21,21,0,0.3553150255421404
2010-01-11 12:37:00,3,1013.7600000000001,333,2,0.008982035928143712,337.92,107,1,0.6530943295025021
2010-04-28 13:26:00,2,1863.77,226,70,0.00881057268722467,931.885,30,0,0.4446564718120352
2010-01-18 10:23:00,8,1419.4,326,76,0.024464831804281346,177.425,37,0,0.0833629161756317
2010-05-14 11:57:00,2,640.13,210,32,0.009478672985781991,320.065,17,0,0.5005816475215689
2010-11-21 11:18:00,1,222.4,19,13,0.05,222.4,19,0,0.005717617328515234
2010-07-25 14:32:00,4,385.46000000000004,138,25,0.02877697841726619,96.36500000000001,17,0,0.308083752370402
2010-11-17 14:05:00,1,336.8,23,56,0.041666666666666664,336.8,23,0,0.006325093737364297
2010-02-18 14:32:00,8,509.5,295,2,0.02702702702702703,63.6875,94,1,0.4636191476770708
2010-11-08 09:51:00,1,263.38,32,18,0.030303030303030304,263.38,32,0,0.007632337219725942
2010-05-13 14:47:00,1,157.35,211,21,0.0047169811320754715,157.35,211,1,0.9879214118113813
2010-06-14 11:58:00,2,297.75,179,9,0.011111111111111112,148.875,17,0,0.5354331057884962
2010-02-18 12:36:00,2,310.96,295,27,0.006756756756756757,155.48,99,1,0.7046506486768598
2010-10-22 09:53:00,1,366.4,49,17,0.02,366.4,49,0,0.010383472206685219
2010-10-13 15:17:00,1,340.33000000000004,58,13,0.01694915254237288,340.33000000000004,58,0,0.01044905741068631
2010-10-07 12:39:00,1,833.5300000000001,64,41,0.015384615384615385,833.5300000000001,64,0,0.010447520254645841
2010-01-26 14:06:00,2,1018.42,318,52,0.006269592476489028,509.21,212,1,0.5547125245429223
2010-08-02 14:33:00,2,508.91,130,23,0.015267175572519083,254.455,31,0,0.1904942507340204
2010-03-19 15:59:00,3,1026.0,266,1,0.011235955056179775,342.0,16,0,0.43592158043708706
2010-02-24 12:14:00,3,924.52,289,49,0.010344827586206896,308.17333333333335,60,0,0.4065625670293481
2010-03-28 13:10:00,5,2721.48,257,38,0.01937984496124031,544.296,15,0,0.14434791132254565
2010-06-06 12:13:00,1,1680.47,187,220,0.005319148936170213,1680.47,187,1,0.9855508125640043
2009-12-01 12:18:00,9,4217.23,374,26,0.024,468.58111111111106,4,0,0.05358042492882815
2010-11-04 12:28:00,1,223.98,36,9,0.02702702702702703,223.98,36,0,0.0076973344715644265
2010-04-29 19:36:00,3,811.1,225,40,0.01327433628318584,270.3666666666667,8,0,0.2314150506268972
2010-01-24 11:26:00,3,1647.8700000000001,320,51,0.009345794392523364,549.2900000000001,78,0,0.4308174230533491
2009-12-09 14:22:00,5,3765.2,366,44,0.013623978201634877,753.04,36,0,0.11680256878035195
2010-03-23 15:22:00,1,10953.5,262,1,0.0038022813688212928,10953.5,262,1,0.9926441259628104
2009-12-14 15:58:00,3,323.86,361,32,0.008287292817679558,107.95333333333333,207,1,0.5627189191245003
2009-12-01 13:43:00,39,19333.95,374,200,0.104,495.7423076923077,2,0,0.02333492968696079
2010-05-13 14:55:00,2,612.9,211,28,0.009433962264150943,306.45,26,0,0.5002393053948302
2009-12-09 12:40:00,8,1535.7,366,37,0.021798365122615803,191.9625,29,0,0.10221763519539412
2010-04-26 10:32:00,1,35.28,228,5,0.004366812227074236,35.28,228,1,0.9855863688474631
2009-12-14 14:35:00,4,1548.46,361,202,0.011049723756906077,387.115,47,0,0.16451645434058787
2010-11-10 10:02:00,1,197.31,30,11,0.03225806451612903,197.31,30,0,0.007918431927919085
2010-06-08 10:16:00,7,2242.19,185,62,0.03763440860215054,320.3128571428571,14,0,0.05561904670080526
2009-12-01 11:46:00,42,50291.38,374,21,0.112,1197.4138095238095,16,0,0.04955939551728308
2010-02-10 08:46:00,8,1698.56,303,69,0.02631578947368421,212.32,175,1,0.09059351996895863
2009-12-10 16:39:00,5,1079.5,365,152,0.01366120218579235,215.9,16,0,0.07803949602292477
2009-12-03 10:51:00,1,181.65,372,2,0.002680965147453083,181.65,372,1,0.9871113101109081
2010-04-11 15:59:00,8,2083.16,243,61,0.03278688524590164,260.395,11,0,0.07151449503038286
2009-12-03 15:43:00,5,1593.34,372,71,0.013404825737265416,318.668,99,1,0.1863213046618394
2010-01-12 11:27:00,12,13683.0,332,12,0.036036036036036036,1140.25,15,0,0.10163375060066329
2009-12-15 13:12:00,1,377.49,360,27,0.002770083102493075,377.49,360,1,0.9878628164462058
2010-12-09 09:34:00,1,258.75,1,16,0.5,258.75,1,0,0.005717617328515234
2010-04-13 11:03:00,2,496.5,241,22,0.008264462809917356,248.25,194,1,0.54207629322488
2010-02-21 15:18:00,1,437.16,292,28,0.0034129692832764505,437.16,292,1,0.9884497796159782
2010-09-29 10:14:00,1,324.45,72,20,0.0136986301369863,324.45,72,0,0.011135685072445434
2010-12-01 16:21:00,1,304.04,9,17,0.1,304.04,9,0,0.005915775659439742
2009-12-02 12:28:00,2,252.48,373,7,0.0053475935828877,126.24,366,1,0.7447130873362423
2009-12-03 15:56:00,14,11359.48,372,262,0.03753351206434316,811.3914285714285,18,0,0.021332300345997337
2010-01-10 12:43:00,9,2149.65,334,83,0.026865671641791045,238.85000000000002,22,0,0.06952400642822291
2010-07-05 13:37:00,1,498.96,158,31,0.006289308176100629,498.96,158,1,0.9764106583560523
2010-03-11 10:16:00,1,162.45,274,10,0.0036363636363636364,162.45,274,1,0.9882779226279754
2009-12-15 19:03:00,3,413.82,360,23,0.008310249307479225,137.94,320,1,0.5772474757687156
2009-12-11 12:01:00,5,4689.43,364,221,0.0136986301369863,937.8860000000001,177,1,0.08328317973276811
2010-05-05 16:22:00,2,539.49,219,45,0.00909090909090909,269.745,36,0,0.34060434701489417
2010-08-12 17:20:00,1,150.95,120,8,0.008264462809917356,150.95,120,1,0.9581338257747908
2010-02-16 13:32:00,4,1322.0700000000002,297,49,0.013422818791946308,330.51750000000004,49,0,0.1883358225312755
2010-11-25 16:44:00,1,211.99,15,37,0.0625,211.99,15,0,0.0058746489695482495
2010-07-08 14:45:00,5,1744.96,155,74,0.03205128205128205,348.992,1,0,0.08493750629219547
2010-09-28 17:47:00,1,132.24,73,26,0.013513513513513514,132.24,73,0,0.014252764673697581
2010-11-21 11:03:00,2,2646.02,19,47,0.1,1323.01,7,0,0.013401514830338168
2010-04-16 10:50:00,1,122.45,238,5,0.0041841004184100415,122.45,238,1,0.9876055377193409
2009-12-04 14:19:00,6,1072.73,371,174,0.016129032258064516,178.78833333333333,16,0,0.06552733000573904
2009-12-15 19:04:00,33,4782.88,360,46,0.09141274238227147,144.93575757575758,2,0,0.05112974251287949
2010-02-16 14:30:00,4,1161.2,297,69,0.013422818791946308,290.3,49,0,0.13599860912027692
2010-10-22 10:14:00,1,385.55,49,6,0.02,385.55,49,0,0.011503261716227226
2010-05-23 11:45:00,1,264.15,201,24,0.0049504950495049506,264.15,201,1,0.9879721564881286
2009-12-06 10:38:00,6,2100.09,369,92,0.016216216216216217,350.01500000000004,72,0,0.0964287547820827
2010-02-12 15:46:00,7,2417.78,301,94,0.023178807947019868,345.3971428571429,14,0,0.04694614553934369
2010-07-16 16:25:00,3,478.39,147,45,0.02027027027027027,159.46333333333334,137,1,0.17262545810990726
2009-12-10 12:10:00,5,2502.82,365,126,0.01366120218579235,500.564,21,0,0.09480199423004194
2009-12-10 15:45:00,1,517.7,365,56,0.00273224043715847,517.7,365,1,0.9859359877672232
2009-12-02 11:26:00,12,8870.880000000001,373,7,0.03208556149732621,739.2400000000001,22,0,0.04595710483461092
2010-04-12 13:50:00,7,2354.27,242,117,0.02880658436213992,336.32428571428574,30,0,0.08812074766004711
2010-04-20 12:58:00,1,490.08,234,30,0.00425531914893617,490.08,234,1,0.988481832835127
2010-01-21 10:45:00,10,2729.84,323,61,0.030864197530864196,272.98400000000004,64,0,0.054101299918590855
2010-01-20 09:57:00,3,753.51,324,35,0.009230769230769232,251.17,56,0,0.4936298968212717
2009-12-10 13:27:00,18,6627.64,365,11,0.04918032786885246,368.20222222222225,60,0,0.04589654084566921
2010-03-30 11:36:00,4,546.0,255,6,0.015625,136.5,53,0,0.1612871358864227
2010-11-15 13:43:00,1,261.06,25,14,0.038461538461538464,261.06,25,0,0.005717617328515234
2009-12-14 16:46:00,1,93.35,361,6,0.0027624309392265192,93.35,361,1,0.9858880534148593
2010-02-18 10:35:00,4,844.87,295,44,0.013513513513513514,211.2175,81,0,0.18512052267188375
2010-11-29 09:27:00,1,355.5,11,22,0.08333333333333333,355.5,11,0,0.005865733185444811
2010-04-06 11:06:00,4,884.02,248,32,0.01606425702811245,221.005,30,0,0.1538101889632155
2010-02-24 11:55:00,3,920.08,289,58,0.010344827586206896,306.6933333333333,128,1,0.2847511506058103
2009-12-14 17:03:00,1,497.65,361,31,0.0027624309392265192,497.65,361,1,0.9872935226361441
2009-12-03 16:21:00,20,14353.28,372,261,0.05361930294906166,717.664,40,0,0.021332300345997337
2010-10-01 11:58:00,2,293.18,70,14,0.028169014084507043,146.59,52,0,0.009893779128090916
2009-12-15 09:44:00,18,5994.94,360,230,0.04986149584487535,333.0522222222222,22,0,0.025768809913651578
2010-09-08 12:52:00,2,485.98,93,27,0.02127659574468085,242.99,67,0,0.07240147274515418
2010-05-09 10:38:00,1,175.25,215,11,0.004629629629629629,175.25,215,1,0.98739331067888
2009-12-16 16:07:00,2,382.66,359,20,0.005555555555555556,191.33,33,0,0.606499337966312
2010-02-05 12:22:00,1,234.0,308,4,0.003236245954692557,234.0,308,1,0.9874715647525147
2010-03-01 11:28:00,2,330.12,284,10,0.007017543859649123,165.06,10,0,0.6482245689201855
2010-12-02 17:22:00,1,50.550000000000004,8,3,0.1111111111111111,50.550000000000004,8,0,0.011784027665803477
2010-04-26 14:14:00,3,1310.99,228,54,0.013100436681222707,436.99666666666667,65,0,0.13231533463143222
2009-12-14 10:34:00,18,7814.83,361,224,0.049723756906077346,434.15722222222223,7,0,0.025173495230898672
2010-10-03 11:35:00,1,1914.8,68,115,0.014492753623188406,1914.8,68,0,0.03803275846014695
2010-04-15 16:35:00,6,3240.14,239,156,0.025,540.0233333333333,74,0,0.04499238991686921
2010-03-01 12:34:00,7,2485.46,284,117,0.02456140350877193,355.0657142857143,49,0,0.05027201882895485
2009-12-06 15:40:00,6,1229.95,369,46,0.016216216216216217,204.99166666666667,15,0,0.12501046929153295
2010-02-18 10:35:00,2,618.96,295,38,0.006756756756756757,309.48,198,1,0.6196962899566404
2009-12-05 12:02:00,8,2270.86,370,87,0.0215633423180593,283.8575,10,0,0.06542581397164875
2010-10-06 10:50:00,1,65.3,65,5,0.015151515151515152,65.3,65,0,0.01512604218201571
2010-06-29 09:51:00,1,759.13,164,36,0.006060606060606061,759.13,164,1,0.9750256146547236
2010-05-06 14:25:00,2,555.87,218,26,0.0091324200913242,277.935,106,1,0.5856330213921168
2009-12-08 10:02:00,1,323.39,367,13,0.002717391304347826,323.39,367,1,0.987508411498112
2009-12-13 11:34:00,4,757.72,362,24,0.011019283746556474,189.43,124,1,0.5427205634652783
2010-01-20 10:41:00,13,10423.2,324,7,0.04,801.7846153846154,21,0,0.048150553277681994
2010-07-04 13:46:00,2,679.8,159,6,0.0125,339.9,10,0,0.40464732325584696
2010-12-06 14:31:00,1,427.74,4,50,0.2,427.74,4,0,0.007191195144783708
2010-06-03 14:57:00,5,3419.27,190,275,0.02617801047120419,683.854,43,0,0.035357580744559636
2010-09-05 14:01:00,7,1833.3700000000001,96,110,0.07216494845360824,261.91,28,0,0.030268984442244795
2010-10-06 09:37:00,1,30.0,65,2,0.015151515151515152,30.0,65,0,0.01722273171245953
2010-11-03 15:22:00,2,279.91,37,16,0.05263157894736842,139.955,5,0,0.007757168172637668
2010-10-04 15:41:00,1,442.32,67,15,0.014705882352941176,442.32,67,0,0.011489960529822964
2010-01-24 11:35:00,1,307.1,320,6,0.003115264797507788,307.1,320,1,0.9880460269145241
2009-12-03 17:04:00,9,3033.88,372,155,0.024128686327077747,337.09777777777776,35,0,0.037013195654414
2009-12-17 16:43:00,4,1010.73,358,37,0.011142061281337047,252.6825,220,1,0.4433218387365636
2010-04-29 08:43:00,4,799.13,225,23,0.017699115044247787,199.7825,86,0,0.16313080032846203
2009-12-07 15:42:00,3,1556.54,368,164,0.008130081300813009,518.8466666666667,234,1,0.3967481333927298
2010-01-08 14:46:00,10,4293.43,336,327,0.02967359050445104,429.343,128,1,0.0469474233144629
2010-08-10 13:02:00,2,503.64,122,25,0.016260162601626018,251.82,37,0,0.16839769385525638
2010-09-09 13:09:00,1,319.94,92,21,0.010752688172043012,319.94,92,1,0.9117745261786
2009-12-16 11:43:00,17,5557.62,359,119,0.04722222222222222,326.9188235294118,9,0,0.03588201816763889
2010-01-27 12:55:00,5,2248.3,317,85,0.015723270440251572,449.66,72,0,0.12045666047950286
2010-11-03 15:39:00,2,751.5600000000001,37,10,0.05263157894736842,375.78000000000003,25,0,0.007880081967996368
2009-12-15 15:06:00,19,6507.67,360,408,0.05263157894736842,342.50894736842105,2,0,0.024382818519390056
2010-03-30 11:11:00,2,155.8,255,4,0.0078125,77.9,214,1,0.7485533048292501
2010-02-23 12:31:00,6,2820.38,290,150,0.020618556701030927,470.06333333333333,56,0,0.07193926054066663
2010-03-28 11:28:00,1,127.65,257,17,0.003875968992248062,127.65,257,1,0.987865619701801
2010-10-06 08:17:00,1,1106.7,65,78,0.015151515151515152,1106.7,65,0,0.02022005019336569
2010-06-06 14:10:00,1,209.48,187,18,0.005319148936170213,209.48,187,1,0.9879721564881286
2010-03-18 12:14:00,3,722.09,267,34,0.011194029850746268,240.6966666666667,166,1,0.4092319588284965
2010-03-31 12:23:00,9,2119.77,254,152,0.03529411764705882,235.53,49,0,0.11815224559764027
2010-08-16 12:27:00,1,188.4,116,12,0.008547008547008548,188.4,116,1,0.9581338257747908
2010-04-27 10:08:00,2,561.25,227,19,0.008771929824561403,280.625,186,1,0.5658809581635574
2010-06-10 11:44:00,5,1055.05,183,49,0.02717391304347826,211.01,9,0,0.07972703145126694
2010-09-19 13:43:00,2,393.05,82,13,0.024096385542168676,196.525,45,0,0.009946862880366085
